Text,Label
'@AnupriyaSPatel जय हो   बहन अनुप्रिया पटेल जिंदाबाद  अपना दल एस जिंदाबाद  नमो बुद्धाय देवी जी,0
'@friendsofrss @Paytm कोई जेहादी होगा मै भी @Paytm को छोडूंगा,2
'@shehzadi__zoya @idhr_aana_mt आमीन,1
'जन जन की यही पुकार अबकी बार  #रावण की सरकार @AzadSamajParty_ जिन्दाबाद,0
'आज सनातनी खुश जेहादन को सख्त सजा मिले यु पी पोलिस योगी जी जिंदाबाद,2
'कन्नौज पूर्व सांसद डिंपल यादव जिंदाबाद @dimpleyadav  💞सुप्रभात💞,0
'माशा अल्लाह बहुत खूब अल्लाह मजलिस को खूब कामयाबी दे आमीन।,1
'भारत को दो-दो वर्ल्ड कप जिताने वाले पूर्व कप्तान महेंद्र सिंह धोनी ने हाल ही में इंटरनेशनल क्रिकेट  via @aajtak,0
'@MajorPoonia मैंने पूछा - मुल्ला जी बकरा ही क्यों काटते हो  बोले - बकरियां हमारा हक हैं बकरों का नहीं !!,2
'@Priyankadrebel महिला हो तो फिर एक सभ्य महिला की तरह लिखो  अगर मुल्ला हो तो फिर आजाओ मैदान में,2
'@BjpSarojini इस तस्वीर को देखने के बाद ही धोनी ने क्रिकेट से सन्यास लेने का निश्चय कर लिया !,0
'@ArnawMGoswami जिहादी कुत्ता,2
'@theanuragkts बस एक अंधेरी रात और दूसरे दिन दिवाली,0
'बस यही देखकर धोनी और रैना ने क्रिकेट से सन्यास ले लिया।☺️☺️😊☺️☺️,0
'@Alexshaan05 बेशक अल्लाह हु अक्बर,1
'@RahulGandhi इस देश में जुडिशरी की यह हालत हो गई है अब क्रिकेट की तरह बाहर के देशों से न्यूट्रल जज बुलाने पड़ेंगे,0
'कांग्रेस जिन्दाबाद !   सोनियाँ गांधी जिन्दाबाद !!,0
'शिवसेना जिन्दाबाद आपका हार्दिक अभिनंदन बधाई शुभकामनाएं,0
'ए बनी आदम थोडा सा सोचो गौर करो और ये बताओ की दुनिया पर हुकुमत करने वाले बादशाह आज कहाँ हैं? हज़रत  हुसैन र @WasiuddinSiddi1,1
